-4.99474000	-0.00000338
-4.89655000	-0.00000287
-4.79506000	-0.00000218
-4.69534000	-0.00000202
-4.59317000	-0.00000194
-4.48936000	-0.00000196
-4.38696000	-0.00000166
-4.28534000	-0.00000189
-4.18472000	-0.00000178
-4.08281000	-0.00000172
-3.97917000	-0.00000159
-3.87734000	-0.00000154
-3.77502000	-0.00000149
-3.67300000	-0.00000135
-3.57118000	-0.00000116
-3.46825000	-0.00000122
-3.36660000	-0.00000128
-3.26398000	-0.00000117
-3.16275000	-0.00000113
-3.06016000	-0.00000103
-2.95843000	-0.00000109
-2.85569000	-0.00000106
-2.75398000	-0.00000099
-2.65248000	-0.00000094
-2.55037000	-0.00000091
-2.44776000	-0.00000089
-2.34626000	-0.00000088
-2.24415000	-0.00000079
-2.14264000	-0.00000073
-2.03991000	-0.00000064
-1.94192000	-0.00000063
-1.83634000	-0.00000059
-1.73409000	-0.00000050
-1.63219000	-0.00000051
-1.53046000	-0.00000046
-1.42992000	-0.00000038
-1.32605000	-0.00000035
-1.22346000	-0.00000030
-1.12155000	-0.00000032
-1.01940000	-0.00000023
-0.91859200	-0.00000015
-0.81538400	-0.00000011
-0.71394300	-0.00000006
-0.61178700	-0.00000002
-0.50976800	-0.00000005
-0.40833000	-0.00000011
-0.30616700	-0.00000015
-0.20376000	-0.00000020
-0.10234700	-0.00000027
-0.00740623	-0.00000034
0.00000000	0.00000037
0.10151700	0.00000045
0.20309700	0.00000072
0.30501300	0.00000110
0.40704200	0.00000172
0.50949500	0.00000243
0.61065900	0.00000315
0.71296100	0.00000406
0.81437900	0.00000505
0.91693700	0.00000611
1.01847000	0.00000731
1.12129000	0.00000864
1.22253000	0.00001001
1.32571000	0.00001138
1.42594000	0.00001287
1.52982000	0.00001447
1.63112000	0.00001610
1.73309000	0.00001784
1.83522000	0.00001968
1.93533000	0.00002157
2.03941000	0.00002340
2.14076000	0.00002524
2.23976000	0.00002705
2.34221000	0.00002910
2.44698000	0.00003092
2.54847000	0.00003296
2.65097000	0.00003502
2.75324000	0.00003697
2.85531000	0.00003903
2.95700000	0.00004116
3.05919000	0.00004324
3.16074000	0.00004548
3.26390000	0.00004759
3.36500000	0.00004948
3.46751000	0.00005174
3.56866000	0.00005422
3.67045000	0.00005652
3.77424000	0.00005866
3.87618000	0.00006094
3.97831000	0.00006326
4.07950000	0.00006548
4.18155000	0.00006769
4.28425000	0.00006975
4.38647000	0.00007220
4.48822000	0.00007460
4.58936000	0.00007686
4.69073000	0.00007919
4.79463000	0.00008246
4.89639000	0.00008482
4.99869000	0.00008673
