-4.99639000	-0.00000102
-4.89694000	-0.00000101
-4.79529000	-0.00000094
-4.69471000	-0.00000090
-4.59143000	-0.00000090
-4.48955000	-0.00000088
-4.38752000	-0.00000093
-4.28559000	-0.00000091
-4.18375000	-0.00000091
-4.08140000	-0.00000090
-3.97913000	-0.00000077
-3.87774000	-0.00000087
-3.77516000	-0.00000092
-3.67280000	-0.00000090
-3.57051000	-0.00000083
-3.47238000	-0.00000075
-3.36654000	-0.00000087
-3.26404000	-0.00000093
-3.16271000	-0.00000069
-3.06304000	-0.00000074
-2.96074000	-0.00000090
-2.85604000	-0.00000076
-2.75449000	-0.00000081
-2.65188000	-0.00000087
-2.55157000	-0.00000087
-2.44961000	-0.00000073
-2.34611000	-0.00000079
-2.24418000	-0.00000091
-2.14223000	-0.00000090
-2.04111000	-0.00000087
-1.93867000	-0.00000092
-1.83671000	-0.00000087
-1.73420000	-0.00000091
-1.63246000	-0.00000091
-1.53102000	-0.00000082
-1.42839000	-0.00000093
-1.32655000	-0.00000091
-1.22367000	-0.00000091
-1.12197000	-0.00000087
-1.02015000	-0.00000078
-0.91838900	-0.00000092
-0.81891700	-0.00000089
-0.71663200	-0.00000084
-0.61202100	-0.00000093
-0.51061500	-0.00000094
-0.40799500	-0.00000082
-0.30740000	-0.00000086
-0.20496600	-0.00000097
-0.10240800	-0.00000097
-0.00948906	-0.00000083
0.00000000	0.00000090
0.10190400	0.00000092
0.20347200	0.00000087
0.30550200	0.00000083
0.40668100	0.00000090
0.50940200	0.00000089
0.60828100	0.00000088
0.71301700	0.00000087
0.81504200	0.00000088
0.91704400	0.00000108
1.01916000	0.00000119
1.11749000	0.00000132
1.22319000	0.00000159
1.32605000	0.00000180
1.42726000	0.00000217
1.52979000	0.00000245
1.63151000	0.00000287
1.73344000	0.00000314
1.83557000	0.00000361
1.93724000	0.00000409
2.03965000	0.00000453
2.14128000	0.00000496
2.24401000	0.00000543
2.34558000	0.00000594
2.44718000	0.00000640
2.54968000	0.00000692
2.65144000	0.00000751
2.75307000	0.00000811
2.85602000	0.00000877
2.95674000	0.00000933
3.05887000	0.00001002
3.16164000	0.00001065
3.26405000	0.00001129
3.36556000	0.00001201
3.46699000	0.00001267
3.56837000	0.00001344
3.67182000	0.00001416
3.77448000	0.00001500
3.87665000	0.00001565
3.97706000	0.00001635
4.07980000	0.00001713
4.18290000	0.00001797
4.28478000	0.00001868
4.38714000	0.00001956
4.48715000	0.00002022
4.58972000	0.00002107
4.69272000	0.00002205
4.79482000	0.00002280
4.89653000	0.00002363
4.99756000	0.00002455
