-4.99731000	-0.00000131
-4.89660000	-0.00000130
-4.79501000	-0.00000133
-4.69356000	-0.00000129
-4.59141000	-0.00000132
-4.48960000	-0.00000128
-4.38773000	-0.00000131
-4.28598000	-0.00000137
-4.18442000	-0.00000145
-4.08144000	-0.00000135
-3.97909000	-0.00000141
-3.87732000	-0.00000150
-3.77549000	-0.00000150
-3.67239000	-0.00000155
-3.57112000	-0.00000156
-3.46849000	-0.00000145
-3.36862000	-0.00000140
-3.26561000	-0.00000152
-3.16215000	-0.00000144
-3.06007000	-0.00000147
-2.95860000	-0.00000149
-2.85603000	-0.00000142
-2.75467000	-0.00000143
-2.65286000	-0.00000140
-2.55340000	-0.00000141
-2.44987000	-0.00000149
-2.34637000	-0.00000147
-2.24426000	-0.00000149
-2.14248000	-0.00000147
-2.04059000	-0.00000151
-1.93829000	-0.00000146
-1.83667000	-0.00000145
-1.73469000	-0.00000146
-1.63483000	-0.00000140
-1.53029000	-0.00000148
-1.42906000	-0.00000148
-1.32599000	-0.00000155
-1.22369000	-0.00000149
-1.12179000	-0.00000149
-1.01999000	-0.00000140
-0.91843100	-0.00000127
-0.81881700	-0.00000136
-0.71401800	-0.00000129
-0.61182300	-0.00000131
-0.51034400	-0.00000136
-0.40754100	-0.00000132
-0.30654000	-0.00000125
-0.20521800	-0.00000129
-0.10385000	-0.00000124
-0.00531769	-0.00000127
0.00000000	0.00000148
0.10189500	0.00000130
0.20298000	0.00000124
0.30555200	0.00000117
0.40694500	0.00000154
0.50945700	0.00000138
0.61115500	0.00000140
0.71327100	0.00000143
0.81457100	0.00000166
0.91677300	0.00000194
1.01499000	0.00000216
1.11889000	0.00000255
1.22266000	0.00000296
1.32612000	0.00000356
1.42813000	0.00000398
1.52979000	0.00000468
1.63178000	0.00000547
1.73156000	0.00000631
1.83550000	0.00000714
1.93703000	0.00000841
2.03978000	0.00000943
2.14168000	0.00001052
2.24350000	0.00001155
2.34434000	0.00001276
2.44695000	0.00001389
2.54925000	0.00001524
2.65072000	0.00001655
2.75324000	0.00001787
2.85587000	0.00001925
2.95745000	0.00002041
3.06000000	0.00002228
3.15840000	0.00002369
3.25976000	0.00002522
3.36548000	0.00002691
3.46801000	0.00002853
3.56958000	0.00003013
3.67180000	0.00003181
3.77466000	0.00003347
3.87391000	0.00003528
3.97733000	0.00003699
4.08073000	0.00003867
4.18274000	0.00004052
4.28461000	0.00004238
4.38672000	0.00004420
4.48849000	0.00004610
4.58954000	0.00004805
4.69271000	0.00004980
4.79518000	0.00005175
4.89654000	0.00005368
4.99913000	0.00005567
