-4.99345000	-0.00000217
-4.89685000	-0.00000148
-4.79545000	-0.00000110
-4.69355000	-0.00000086
-4.59140000	-0.00000074
-4.48969000	-0.00000064
-4.38772000	-0.00000057
-4.28551000	-0.00000048
-4.18692000	-0.00000043
-4.08496000	-0.00000041
-3.97895000	-0.00000036
-3.87752000	-0.00000033
-3.77498000	-0.00000029
-3.67413000	-0.00000027
-3.57196000	-0.00000024
-3.46824000	-0.00000022
-3.36666000	-0.00000021
-3.26422000	-0.00000016
-3.16421000	-0.00000017
-3.06166000	-0.00000016
-2.95822000	-0.00000012
-2.85626000	-0.00000010
-2.75442000	-0.00000007
-2.65300000	-0.00000001
-2.55152000	-0.00000004
-2.44817000	-0.00000001
-2.34606000	-0.00000003
-2.24481000	-0.00000004
-2.14311000	-0.00000007
-2.04080000	-0.00000008
-1.93789000	-0.00000011
-1.83634000	-0.00000008
-1.73427000	-0.00000010
-1.63263000	-0.00000012
-1.53019000	-0.00000014
-1.42879000	-0.00000017
-1.32592000	-0.00000017
-1.22367000	-0.00000018
-1.12240000	-0.00000018
-1.02000000	-0.00000019
-0.91801500	-0.00000019
-0.81539900	-0.00000020
-0.71400200	-0.00000025
-0.61191500	-0.00000025
-0.51019300	-0.00000026
-0.41062600	-0.00000027
-0.30650800	-0.00000027
-0.20432100	-0.00000029
-0.10205500	-0.00000030
-0.00972176	-0.00000031
0.00000000	0.00000036
0.10156400	0.00000038
0.20355800	0.00000036
0.30518800	0.00000042
0.40698200	0.00000064
0.50870500	0.00000089
0.61029400	0.00000124
0.71325200	0.00000185
0.81511100	0.00000257
0.91706800	0.00000330
1.01790000	0.00000426
1.12053000	0.00000531
1.22290000	0.00000654
1.32656000	0.00000799
1.42784000	0.00000968
1.52885000	0.00001132
1.63055000	0.00001316
1.73351000	0.00001513
1.83570000	0.00001713
1.93726000	0.00001932
2.03833000	0.00002145
2.13955000	0.00002366
2.24361000	0.00002420
2.34548000	0.00002649
2.44749000	0.00002873
2.54881000	0.00003170
2.65089000	0.00003409
2.75295000	0.00003658
2.85553000	0.00003911
2.95739000	0.00004178
3.05975000	0.00004431
3.16118000	0.00004662
3.26410000	0.00004930
3.36549000	0.00005198
3.46769000	0.00005468
3.56954000	0.00005747
3.67166000	0.00006090
3.77464000	0.00006381
3.87646000	0.00006668
3.97896000	0.00007000
4.08034000	0.00007293
4.18241000	0.00007603
4.28474000	0.00007910
4.38681000	0.00008321
4.48860000	0.00008633
4.59104000	0.00008796
4.69185000	0.00009187
4.79479000	0.00009876
4.89642000	0.00009997
4.99910000	0.00010263
