-4.99602000	-0.00000129
-4.89698000	-0.00000122
-4.79527000	-0.00000122
-4.69456000	-0.00000125
-4.59251000	-0.00000127
-4.48954000	-0.00000126
-4.38742000	-0.00000126
-4.28562000	-0.00000131
-4.18377000	-0.00000133
-4.08201000	-0.00000135
-3.97936000	-0.00000121
-3.87772000	-0.00000128
-3.77537000	-0.00000130
-3.67257000	-0.00000119
-3.57087000	-0.00000126
-3.46929000	-0.00000136
-3.36659000	-0.00000127
-3.26399000	-0.00000131
-3.16292000	-0.00000138
-3.06032000	-0.00000132
-2.95862000	-0.00000132
-2.85885000	-0.00000123
-2.75457000	-0.00000125
-2.65222000	-0.00000138
-2.55019000	-0.00000128
-2.44898000	-0.00000124
-2.34629000	-0.00000128
-2.24506000	-0.00000127
-2.14250000	-0.00000119
-2.04068000	-0.00000126
-1.93856000	-0.00000128
-1.83703000	-0.00000130
-1.73491000	-0.00000125
-1.63650000	-0.00000133
-1.53152000	-0.00000122
-1.42831000	-0.00000126
-1.32654000	-0.00000127
-1.22352000	-0.00000131
-1.12210000	-0.00000136
-1.01966000	-0.00000135
-0.91790800	-0.00000134
-0.81589300	-0.00000127
-0.71384000	-0.00000132
-0.61234600	-0.00000135
-0.51051300	-0.00000123
-0.41114500	-0.00000123
-0.30629600	-0.00000135
-0.20406700	-0.00000138
-0.10244800	-0.00000134
-0.00934696	-0.00000130
0.00000000	0.00000123
0.10153800	0.00000120
0.20297100	0.00000130
0.30588700	0.00000133
0.40731100	0.00000122
0.50957600	0.00000131
0.61100600	0.00000131
0.71352400	0.00000146
0.81295100	0.00000168
0.91760200	0.00000205
1.01930000	0.00000232
1.12105000	0.00000286
1.22308000	0.00000347
1.32599000	0.00000426
1.42805000	0.00000525
1.52967000	0.00000616
1.63158000	0.00000723
1.73321000	0.00000845
1.83574000	0.00000973
1.93784000	0.00001106
2.03961000	0.00001241
2.14136000	0.00001397
2.24318000	0.00001558
2.34541000	0.00001721
2.44779000	0.00001887
2.54893000	0.00002062
2.65155000	0.00002248
2.75350000	0.00002433
2.85595000	0.00002625
2.95766000	0.00002815
3.05974000	0.00003018
3.16165000	0.00003228
3.26365000	0.00003432
3.36557000	0.00003628
3.46799000	0.00003870
3.56890000	0.00004097
3.67198000	0.00004321
3.77501000	0.00004543
3.87631000	0.00004770
3.97883000	0.00005026
4.08026000	0.00005281
4.18312000	0.00005509
4.28477000	0.00005744
4.38697000	0.00005998
4.48865000	0.00006251
4.59050000	0.00006513
4.69283000	0.00006769
4.79492000	0.00007029
4.89698000	0.00007290
4.99907000	0.00007561
