-4.99612000	-0.00000091
-4.89678000	-0.00000103
-4.79528000	-0.00000090
-4.69368000	-0.00000088
-4.59147000	-0.00000089
-4.49103000	-0.00000089
-4.38836000	-0.00000084
-4.28575000	-0.00000074
-4.18315000	-0.00000093
-4.08164000	-0.00000092
-3.97920000	-0.00000081
-3.87765000	-0.00000075
-3.77552000	-0.00000070
-3.67248000	-0.00000074
-3.57330000	-0.00000086
-3.46797000	-0.00000083
-3.36646000	-0.00000098
-3.26471000	-0.00000094
-3.16241000	-0.00000093
-3.06074000	-0.00000100
-2.96035000	-0.00000076
-2.85697000	-0.00000086
-2.75445000	-0.00000090
-2.65202000	-0.00000087
-2.54985000	-0.00000089
-2.44830000	-0.00000088
-2.34656000	-0.00000087
-2.24549000	-0.00000085
-2.14210000	-0.00000084
-2.04043000	-0.00000078
-1.93811000	-0.00000070
-1.83640000	-0.00000088
-1.73461000	-0.00000085
-1.63379000	-0.00000079
-1.53073000	-0.00000086
-1.42849000	-0.00000092
-1.33014000	-0.00000088
-1.22335000	-0.00000088
-1.12209000	-0.00000093
-1.01980000	-0.00000089
-0.91845200	-0.00000089
-0.81569000	-0.00000083
-0.71621300	-0.00000088
-0.61190700	-0.00000088
-0.51019500	-0.00000081
-0.40795600	-0.00000086
-0.30626300	-0.00000090
-0.20393000	-0.00000084
-0.10223500	-0.00000078
-0.01422310	-0.00000076
0.00000000	0.00000071
0.10231400	0.00000079
0.20377900	0.00000082
0.30536000	0.00000080
0.40760600	0.00000082
0.50582800	0.00000081
0.61141600	0.00000078
0.71336300	0.00000078
0.81496400	0.00000076
0.91683400	0.00000079
1.01895000	0.00000088
1.11716000	0.00000104
1.22058000	0.00000117
1.32585000	0.00000130
1.42791000	0.00000144
1.53018000	0.00000156
1.63152000	0.00000176
1.73329000	0.00000200
1.83298000	0.00000227
1.93717000	0.00000251
2.03961000	0.00000269
2.14151000	0.00000299
2.24343000	0.00000325
2.34542000	0.00000347
2.44502000	0.00000370
2.54798000	0.00000405
2.65137000	0.00000442
2.75352000	0.00000472
2.85551000	0.00000512
2.95759000	0.00000539
3.05951000	0.00000571
3.15927000	0.00000605
3.26217000	0.00000646
3.36572000	0.00000683
3.46773000	0.00000724
3.56989000	0.00000770
3.67154000	0.00000810
3.77431000	0.00000844
3.87665000	0.00000882
3.97853000	0.00000935
4.08070000	0.00000975
4.18266000	0.00001021
4.28490000	0.00001069
4.38604000	0.00001121
4.48869000	0.00001164
4.59116000	0.00001211
4.69264000	0.00001259
4.79506000	0.00001310
4.89657000	0.00001361
4.99767000	0.00001413
