-4.99697000	-0.00003088
-4.89765000	-0.00001628
-4.79596000	-0.00001088
-4.69336000	-0.00000830
-4.59092000	-0.00000699
-4.48966000	-0.00000508
-4.38804000	-0.00000391
-4.28591000	-0.00000307
-4.18307000	-0.00000292
-4.08548000	-0.00000208
-3.97911000	-0.00000167
-3.87790000	-0.00000144
-3.77513000	-0.00000101
-3.67308000	-0.00000105
-3.57095000	-0.00000099
-3.46854000	-0.00000077
-3.36663000	-0.00000070
-3.26431000	-0.00000058
-3.16282000	-0.00000050
-3.06051000	-0.00000042
-2.95987000	-0.00000034
-2.85630000	-0.00000028
-2.75451000	-0.00000026
-2.65191000	-0.00000023
-2.55029000	-0.00000018
-2.44869000	-0.00000015
-2.34588000	-0.00000011
-2.24723000	-0.00000009
-2.14217000	-0.00000005
-2.04050000	-0.00000002
-1.93828000	-0.00000001
-1.83665000	-0.00000001
-1.73419000	-0.00000006
-1.63379000	-0.00000010
-1.53034000	-0.00000009
-1.42855000	-0.00000011
-1.32616000	-0.00000016
-1.22361000	-0.00000017
-1.12172000	-0.00000018
-1.02000000	-0.00000020
-0.91838900	-0.00000021
-0.81589300	-0.00000024
-0.71672800	-0.00000027
-0.61155900	-0.00000026
-0.51021400	-0.00000028
-0.40836100	-0.00000031
-0.30622100	-0.00000032
-0.20573600	-0.00000035
-0.10248200	-0.00000035
-0.00587082	-0.00000037
0.00000000	0.00000037
0.10203700	0.00000038
0.20341800	0.00000050
0.30443100	0.00000070
0.40644900	0.00000105
0.50970200	0.00000149
0.61117400	0.00000211
0.71341100	0.00000293
0.81465700	0.00000384
0.91707000	0.00000496
1.01501000	0.00000624
1.11704000	0.00000763
1.22271000	0.00000916
1.32601000	0.00001072
1.42755000	0.00001246
1.52982000	0.00001430
1.63154000	0.00001623
1.73346000	0.00001818
1.83599000	0.00002033
1.93661000	0.00002250
2.03564000	0.00002465
2.14135000	0.00002693
2.24311000	0.00002911
2.34500000	0.00003145
2.44750000	0.00003385
2.54972000	0.00003623
2.65172000	0.00003862
2.75348000	0.00004114
2.85531000	0.00004366
2.95693000	0.00004621
3.05950000	0.00004877
3.16153000	0.00005134
3.26366000	0.00005397
3.36493000	0.00005655
3.46708000	0.00005924
3.56936000	0.00006202
3.67146000	0.00006473
3.77475000	0.00006748
3.87515000	0.00007019
3.97737000	0.00007316
4.08024000	0.00007546
4.18276000	0.00007860
4.28424000	0.00008158
4.38568000	0.00008450
4.48745000	0.00008760
4.59107000	0.00009059
4.69222000	0.00009330
4.79474000	0.00009638
4.89540000	0.00009944
4.99752000	0.00010239
