-4.99721000	-0.00000060
-4.89683000	-0.00000047
-4.79543000	-0.00000037
-4.69749000	-0.00000033
-4.59310000	-0.00000027
-4.48978000	-0.00000024
-4.38742000	-0.00000021
-4.28529000	-0.00000019
-4.18349000	-0.00000019
-4.08169000	-0.00000018
-3.97974000	-0.00000013
-3.87762000	-0.00000014
-3.77664000	-0.00000009
-3.67236000	-0.00000006
-3.57049000	-0.00000007
-3.46816000	-0.00000005
-3.36645000	-0.00000004
-3.26438000	-0.00000002
-3.16244000	-0.00000001
-3.06026000	-0.00000004
-2.96024000	-0.00000004
-2.85678000	-0.00000002
-2.75439000	-0.00000008
-2.65221000	-0.00000004
-2.55032000	-0.00000009
-2.44788000	-0.00000009
-2.34630000	-0.00000009
-2.24490000	-0.00000010
-2.14543000	-0.00000010
-2.04187000	-0.00000012
-1.93799000	-0.00000013
-1.83680000	-0.00000012
-1.73446000	-0.00000015
-1.63248000	-0.00000014
-1.53030000	-0.00000016
-1.42877000	-0.00000015
-1.32640000	-0.00000019
-1.22726000	-0.00000020
-1.12193000	-0.00000020
-1.01990000	-0.00000020
-0.91797300	-0.00000019
-0.81568300	-0.00000022
-0.71438900	-0.00000022
-0.61195900	-0.00000025
-0.51009300	-0.00000023
-0.40827400	-0.00000023
-0.30654000	-0.00000022
-0.20388300	-0.00000024
-0.10251000	-0.00000023
-0.01507280	-0.00000024
0.00000000	0.00000026
0.10175300	0.00000024
0.20359300	0.00000023
0.30582400	0.00000027
0.40725900	0.00000038
0.50940200	0.00000056
0.61079200	0.00000079
0.71213200	0.00000112
0.81424000	0.00000154
0.91758500	0.00000205
1.01865000	0.00000269
1.12138000	0.00000347
1.22281000	0.00000439
1.32584000	0.00000549
1.42741000	0.00000672
1.53004000	0.00000805
1.62825000	0.00000953
1.73332000	0.00001112
1.83562000	0.00001281
1.93710000	0.00001467
2.03945000	0.00001663
2.14124000	0.00001861
2.24096000	0.00002073
2.34538000	0.00002317
2.44764000	0.00002603
2.54910000	0.00002889
2.65194000	0.00003166
2.75313000	0.00003431
2.85244000	0.00003700
2.95635000	0.00003970
3.05983000	0.00004244
3.16140000	0.00004534
3.26402000	0.00004816
3.36521000	0.00005098
3.46744000	0.00005385
3.56726000	0.00005672
3.67059000	0.00005587
3.77464000	0.00005874
3.87637000	0.00006160
3.97880000	0.00006454
4.08003000	0.00006727
4.18269000	0.00007023
4.28319000	0.00007326
4.38689000	0.00007641
4.48856000	0.00007923
4.59088000	0.00008237
4.69264000	0.00008532
4.79474000	0.00008829
4.89560000	0.00009209
4.99796000	0.00009528
