-4.99674000	-0.00000126
-4.89689000	-0.00000121
-4.79545000	-0.00000130
-4.69399000	-0.00000122
-4.59132000	-0.00000087
-4.48986000	-0.00000127
-4.38733000	-0.00000120
-4.28596000	-0.00000129
-4.18339000	-0.00000131
-4.08454000	-0.00000134
-3.98195000	-0.00000138
-3.87729000	-0.00000140
-3.77535000	-0.00000134
-3.67265000	-0.00000134
-3.57263000	-0.00000135
-3.47050000	-0.00000146
-3.36666000	-0.00000135
-3.26421000	-0.00000135
-3.16276000	-0.00000136
-3.06133000	-0.00000130
-2.95979000	-0.00000143
-2.85632000	-0.00000133
-2.75566000	-0.00000120
-2.65304000	-0.00000114
-2.54992000	-0.00000110
-2.44796000	-0.00000120
-2.34802000	-0.00000122
-2.24389000	-0.00000117
-2.14272000	-0.00000091
-2.04079000	-0.00000123
-1.93815000	-0.00000113
-1.83770000	-0.00000115
-1.73438000	-0.00000108
-1.63210000	-0.00000108
-1.53022000	-0.00000114
-1.42845000	-0.00000116
-1.32619000	-0.00000132
-1.22505000	-0.00000128
-1.12289000	-0.00000126
-1.01960000	-0.00000126
-0.91823000	-0.00000124
-0.81574100	-0.00000118
-0.71430300	-0.00000121
-0.61193400	-0.00000132
-0.51059400	-0.00000119
-0.40866100	-0.00000123
-0.30640100	-0.00000128
-0.20422300	-0.00000131
-0.10239300	-0.00000129
-0.01216220	-0.00000128
0.00000000	0.00000128
0.10141000	0.00000121
0.20314300	0.00000123
0.30528500	0.00000119
0.40677200	0.00000100
0.50969500	0.00000105
0.61108600	0.00000119
0.71350300	0.00000089
0.81471700	0.00000121
0.91697600	0.00000128
1.01903000	0.00000162
1.12079000	0.00000194
1.22278000	0.00000202
1.32560000	0.00000252
1.42714000	0.00000310
1.53010000	0.00000324
1.63165000	0.00000401
1.73338000	0.00000461
1.83349000	0.00000527
1.93547000	0.00000597
2.03961000	0.00000678
2.14095000	0.00000746
2.24314000	0.00000812
2.34352000	0.00000910
2.44466000	0.00000964
2.54981000	0.00001056
2.65152000	0.00001141
2.75288000	0.00001242
2.85147000	0.00001334
2.95741000	0.00001420
3.05971000	0.00001522
3.16183000	0.00001621
3.26327000	0.00001734
3.36574000	0.00001836
3.46802000	0.00001967
3.56954000	0.00002061
3.67202000	0.00002178
3.77385000	0.00002287
3.87618000	0.00002361
3.97902000	0.00002508
4.08043000	0.00002613
4.18256000	0.00002771
4.28443000	0.00002862
4.38659000	0.00002993
4.48872000	0.00003144
4.59106000	0.00003269
4.69259000	0.00003401
4.79459000	0.00003546
4.89692000	0.00003649
4.99919000	0.00003794
